name,page,category,tags,url,pageStatus
Hot Cross,65,,,https://archive.org/details/cookingscholbost00farmrich/page/n120,verified
"Burns, Remedy for",601,,,https://archive.org/details/cookingscholbost00farmrich/page/n716,verified
Burnt Almond Charlotte,428,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n519,verified
Almond Ice Cream,445,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n538,verified
Walnut Bisque Ice Cream,446,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n539,verified
Butter,10,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n55,verified
Anchovy,273,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n350,verified
Clarified,499,,,https://archive.org/details/cookingscholbost00farmrich/page/n600,verified
Cocoanut,8,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n53,verified
Composition of,10,,,https://archive.org/details/cookingscholbost00farmrich/page/n55,verified
Cups,538,,,https://archive.org/details/cookingscholbost00farmrich/page/n641,verified
"Drawn, Sauce",267,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n344,verified
Green,383,,,https://archive.org/details/cookingscholbost00farmrich/page/n470,verified
Lemon,181,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n246,verified
Lobster,273,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n350,verified
Maltre d'H6tel,273,,,https://archive.org/details/cookingscholbost00farmrich/page/n350,verified
Rules for Washing,461,,,https://archive.org/details/cookingscholbost00farmrich/page/n556,verified
Scotch,539,,,https://archive.org/details/cookingscholbost00farmrich/page/n642,verified
Taffy,539,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n642,verified
Butterine,8,,,https://archive.org/details/cookingscholbost00farmrich/page/n53,verified
Cabbage,287,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n364,verified
Boiled,287,,,https://archive.org/details/cookingscholbost00farmrich/page/n364,verified
Cole-Slaw,288,,,https://archive.org/details/cookingscholbost00farmrich/page/n365,verified
Escalloped,287,,,https://archive.org/details/cookingscholbost00farmrich/page/n364,verified
German,288,,,https://archive.org/details/cookingscholbost00farmrich/page/n365,verified
Hot Slaw,288,Salads,,https://archive.org/details/cookingscholbost00farmrich/page/n365,verified
Cabinet Pudding,424,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n515,verified
Cafe au Lait,38,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n87,verified
Caf6 Frapp6,439,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n530,verified
Noir,38,,,https://archive.org/details/cookingscholbost00farmrich/page/n87,verified
Caffeine,36,,,https://archive.org/details/cookingscholbost00farmrich/page/n85,verified
Angel,503,,,https://archive.org/details/cookingscholbost00farmrich/page/n604,verified
Baking of,499,,,https://archive.org/details/cookingscholbost00farmrich/page/n600,verified
Banana,516,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n617,verified
Birthday,514,,,https://archive.org/details/cookingscholbost00farmrich/page/n615,verified
Boston Favorite,508,,,https://archive.org/details/cookingscholbost00farmrich/page/n609,verified
Bride's,517,,,https://archive.org/details/cookingscholbost00farmrich/page/n618,verified
"Butter, to Mix",498,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n599,verified
"Chocolate, I",506,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n607,verified
"Chocolate, II",506,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n607,verified
Chocolate Marshmallow,506,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n607,verified
Chocolate Nougat,506,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n607,verified
Chocolate Vienna,512,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n613,verified
Citron,509,,,https://archive.org/details/cookingscholbost00farmrich/page/n610,verified
"Coffee, Rich",514,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n615,verified
Corn-starch,516,,,https://archive.org/details/cookingscholbost00farmrich/page/n617,verified
Cream,509,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n610,verified
Currant,509,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n610,verified
"Devil's Food, I",511,,,https://archive.org/details/cookingscholbost00farmrich/page/n612,verified
"Devil's Food, II",512,,,https://archive.org/details/cookingscholbost00farmrich/page/n613,verified
Election,505,,,https://archive.org/details/cookingscholbost00farmrich/page/n606,verified
Fig Eclair,510,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n611,verified
Frosting of,500,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n601,verified
"Fruit, Dark",515,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n616,verified
"Fruit, English",521,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n622,verified
"Fruit, Light",517,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n618,verified
Golden,517,,,https://archive.org/details/cookingscholbost00farmrich/page/n618,verified
Golden Spice,513,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n614,verified
Ice Cream,517,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n618,verified
Imperial,523,,,https://archive.org/details/cookingscholbost00farmrich/page/n624,verified
Jelly Roll,505,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n606,verified
Lady Fingers,504,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n605,verified
Lily,515,,,https://archive.org/details/cookingscholbost00farmrich/page/n616,verified
Marshmallow,516,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n617,verified
Mocha,503,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n604,verified
"Mocha, Walnut",513,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n614,verified
Molasses Pound,520,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n621,verified
Moonshine,503,,,https://archive.org/details/cookingscholbost00farmrich/page/n604,verified
Newport Pound,520,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n621,verified
"Nut, Spice",514,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n615,verified
"Nut, White",517,,,https://archive.org/details/cookingscholbost00farmrich/page/n618,verified
One Egg,505,Breakfast & Brunch,,https://archive.org/details/cookingscholbost00farmrich/page/n606,verified
Orange,508,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n609,verified
"Pans, to Prepare",499,,,https://archive.org/details/cookingscholbost00farmrich/page/n600,verified
"Pans, Removing from",500,,,https://archive.org/details/cookingscholbost00farmrich/page/n601,verified
Pound,520,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n621,verified
Prune Almond,516,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n617,verified
Queen,519,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n620,verified
Quick,508,,,https://archive.org/details/cookingscholbost00farmrich/page/n609,verified
Ribbon,513,,,https://archive.org/details/cookingscholbost00farmrich/page/n614,verified
Snow,515,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n616,verified
Spanish,510,,,https://archive.org/details/cookingscholbost00farmrich/page/n611,verified
Sponge,502,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n603,verified
"Sponge, Cheap",501,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n602,verified
"Cake, Sponge, Cream",501,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n602,verified
"Sponge, Hot Water",501,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n602,verified
Sunshine,502,,,https://archive.org/details/cookingscholbost00farmrich/page/n603,verified
Velvet,509,,,https://archive.org/details/cookingscholbost00farmrich/page/n610,verified
Walnut,510,,,https://archive.org/details/cookingscholbost00farmrich/page/n611,verified
"Wedding, I",522,,,https://archive.org/details/cookingscholbost00farmrich/page/n623,verified
"Wedding, II",522,,,https://archive.org/details/cookingscholbost00farmrich/page/n623,verified
"Cakes, Almond",511,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n612,verified
Almond Tart,504,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n605,verified
Baba,388,,,https://archive.org/details/cookingscholbost00farmrich/page/n477,verified
"Baba, with Apricots",389,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n478,verified
Breakfast,70,,,https://archive.org/details/cookingscholbost00farmrich/page/n125,verified
Card,496,,,https://archive.org/details/cookingscholbost00farmrich/page/n597,verified
Chocolate,491,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n590,verified
Chocolate Dominoes,507,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n608,verified
Christmas,520,,,https://archive.org/details/cookingscholbost00farmrich/page/n621,verified
Cinnamon,510,,,https://archive.org/details/cookingscholbost00farmrich/page/n611,verified
Cinnamon Bars,534,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n637,verified
Cocoanut I,535,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n638,verified
Cocoanut II,535,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n638,verified
Cocoanut Tea,477,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n574,verified
Coffee (Brioche),62,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n115,verified
Cream,518,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n619,verified
"Cream, French",519,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n620,verified
"Cream, French Strawberry",519,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n620,verified
Crescents,534,,,https://archive.org/details/cookingscholbost00farmrich/page/n637,verified
Dipping of,531,,,https://archive.org/details/cookingscholbost00farmrich/page/n632,verified
"Drop, Fried",81,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n138,verified
Eclairs,519,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n620,verified
Ginger Pound,520,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n621,verified
Glazing of,531,,,https://archive.org/details/cookingscholbost00farmrich/page/n632,verified
Griddle,78,Breakfast & Brunch,,https://archive.org/details/cookingscholbost00farmrich/page/n133,verified
Horseshoes,534,,,https://archive.org/details/cookingscholbost00farmrich/page/n637,verified
Lemon Queens,519,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n620,verified
"Macaroons, Almond",533,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n636,verified
"Macaroons, Nut",495,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n596,verified
Marguerites I,493,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n592,verified
Marguerites II,493,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n592,verified
Mocha,518,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n619,verified
Neuremburghs,492,,,https://archive.org/details/cookingscholbost00farmrich/page/n591,verified
Nut Bars,495,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n596,verified
Petit Four,502,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n603,verified
Royal Fans,489,,,https://archive.org/details/cookingscholbost00farmrich/page/n588,verified
Rye Drop,81,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n138,verified
Sponge Drops,504,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n605,verified
"Calf's Brains, to Prepare",557,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n664,verified
Brains with Scrambled Eggs,557,Breakfast & Brunch,,https://archive.org/details/cookingscholbost00farmrich/page/n664,verified
Brains Fritters,354,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n439,verified
Head h la Terrapin,210,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n281,verified
Heart,211,,,https://archive.org/details/cookingscholbost00farmrich/page/n282,verified
"Liver, Stuffed and Larded",208,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n279,verified
Daily,612,,,https://archive.org/details/cookingscholbost00farmrich/page/n727,verified
Calv6 Tarts,479,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n576,verified
Calves' Tongues,210,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n281,verified
"Tongues, Sauce Piquante",210,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n281,verified
Canapes,549,Sides,appetizer,https://archive.org/details/cookingscholbost00farmrich/page/n654,verified
Algonquin,555,,,https://archive.org/details/cookingscholbost00farmrich/page/n662,verified
Anchovy,554,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n659,verified
"Cheese, I",553,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n658,verified
